date,platform,country,networks,market_volume
2021-06-11,iOS,AR,other,956.0715132605304
2021-06-11,iOS,AR,IronSource,4529.239565217392
2021-06-11,iOS,AR,AppLovin,3515.665263157895
2021-06-08,iOS,AR,IronSource,4372.863387096773
2021-06-08,iOS,AR,other,630.57093984
2021-06-08,iOS,AR,AppLovin,1900.8834545454545
2021-06-08,iOS,AR,AdMob,781.7691176470589
2021-06-08,iOS,AR,Unity,7845.638478260869
2021-06-08,iOS,AR,Facebook,2423.5234511278195
2021-06-08,iOS,AR,Chartboost,1315.5831818181814
2021-06-13,iOS,UK,Chartboost,89619.64292129033
2021-06-13,iOS,UK,Unity,200568.3380089888
2021-06-13,iOS,UK,other,111471.1039593875
2021-06-13,iOS,UK,Facebook,310604.85859107506
2021-06-13,iOS,UK,IronSource,150268.78898163605
2021-06-13,iOS,UK,AdMob,610230.614117647
2021-06-13,iOS,UK,AppLovin,121250.27834880634
2021-06-11,Android,AR,AdMob,36361.58453576235
2021-06-11,Android,AR,Unity,49793.657643011866
2021-06-11,Android,AR,Amazon,186766.3602118644
2021-06-11,Android,AR,Chartboost,35330.7513
2021-06-11,Android,AR,Facebook,72181.38601408864
2021-06-11,Android,AR,IronSource,60385.696518072284
2021-06-11,Android,AR,AppLovin,185257.24921052632
2021-06-11,Android,AR,other,46765.68199673136
2021-06-12,Android,US,IronSource,1774116.2733007362
2021-06-12,Android,US,AdMob,6249235.0615887875
2021-06-12,Android,US,AppLovin,1941896.454285714
2021-06-12,Android,US,other,1972560.8044669041
2021-06-12,Android,US,Facebook,4327778.185103693
2021-06-12,Android,US,Unity,2558346.8040294554
2021-06-12,Android,US,Chartboost,690922.8891086142
2021-06-12,Android,US,Amazon,2872964.759158682
2021-06-11,iOS,US,other,801781.428618036
2021-06-11,iOS,US,AdMob,3551628.674104339
2021-06-11,iOS,US,AppLovin,1514803.1787060122
2021-06-11,iOS,US,IronSource,1273193.8281988762
2021-06-11,iOS,US,Chartboost,783194.7470002902
2021-06-11,iOS,US,Facebook,3626094.519354954
2021-06-11,iOS,US,Amazon,2355487.2351261303
2021-06-11,iOS,US,Unity,1448433.8061305063
2021-06-07,iOS,AR,AppLovin,3204.0254716981126
2021-06-07,iOS,AR,AdMob,1506.40875
2021-06-07,iOS,AR,Chartboost,1391.7796666666666
2021-06-07,iOS,AR,Unity,78728.8775
2021-06-07,iOS,AR,other,683.6535183175033
2021-06-07,iOS,AR,IronSource,6683.666037735849
2021-06-07,iOS,AR,Facebook,4524.893457777777
2021-06-12,iOS,UK,Unity,192137.10815789472
2021-06-12,iOS,UK,Facebook,235932.6937161414
2021-06-12,iOS,UK,AppLovin,97828.40307320439
2021-06-12,iOS,UK,Chartboost,101798.46631479292
2021-06-12,iOS,UK,AdMob,509871.8307692308
2021-06-12,iOS,UK,IronSource,160694.71685524777
2021-06-12,iOS,UK,other,100626.22019607844
2021-06-08,Android,US,Unity,2199180.7583218683
2021-06-08,Android,US,Amazon,2140551.4559469214
2021-06-08,Android,US,Facebook,3178945.520694959
2021-06-08,Android,US,AppLovin,1619262.4588636213
2021-06-08,Android,US,IronSource,1467907.505615113
2021-06-08,Android,US,Chartboost,598698.705825164
2021-06-08,Android,US,AdMob,6837110.148516852
2021-06-08,Android,US,other,1590670.843256894
2021-06-13,iOS,AR,AdMob,1597.0194827586206
2021-06-13,iOS,AR,other,1254.1390909090908
2021-06-13,iOS,AR,IronSource,6821.965384615384
2021-06-13,iOS,AR,Unity,57218.603
2021-06-13,iOS,AR,Chartboost,2575.1656000000007
2021-06-13,iOS,AR,Amazon,8006.334375
2021-06-13,iOS,AR,Facebook,3395.8625590551183
2021-06-13,iOS,AR,AppLovin,6836.1778125
2021-06-09,iOS,US,IronSource,1477646.3245831332
2021-06-09,iOS,US,AppLovin,1444618.2112026818
2021-06-09,iOS,US,Amazon,2439203.9246696043
2021-06-09,iOS,US,Chartboost,734710.082957068
2021-06-09,iOS,US,Unity,2397483.402550914
2021-06-09,iOS,US,Facebook,3788370.21172803
2021-06-09,iOS,US,AdMob,5958290.97555625
2021-06-09,iOS,US,other,1075619.4640060314
2021-06-09,iOS,UK,IronSource,107440.3355365157
2021-06-09,iOS,UK,AppLovin,71380.63922705315
2021-06-09,iOS,UK,Chartboost,26999.99342465753
2021-06-09,iOS,UK,Unity,120249.76208178436
2021-06-09,iOS,UK,AdMob,470554.29153744073
2021-06-09,iOS,UK,other,54500.89123043478
2021-06-09,iOS,UK,Facebook,178889.23287272727
2021-06-13,Android,UK,Facebook,490156.7890484068
2021-06-13,Android,UK,other,187494.82137313433
2021-06-13,Android,UK,AdMob,405525.39959215187
2021-06-13,Android,UK,AppLovin,204241.58240269465
2021-06-13,Android,UK,IronSource,261251.8689090909
2021-06-13,Android,UK,Unity,212215.3030724045
2021-06-13,Android,UK,Chartboost,137790.75827586206
2021-06-07,iOS,UK,Chartboost,80769.73711711711
2021-06-07,iOS,UK,Facebook,289317.72661339486
2021-06-07,iOS,UK,other,66719.49070652173
2021-06-07,iOS,UK,Unity,154338.7546635183
2021-06-07,iOS,UK,AdMob,794353.387905759
2021-06-07,iOS,UK,AppLovin,99468.19946012268
2021-06-07,iOS,UK,IronSource,120602.97788432725
2021-06-10,iOS,US,other,758920.8159315473
2021-06-10,iOS,US,AppLovin,1782176.6008306297
2021-06-10,iOS,US,IronSource,1207637.2535652115
2021-06-10,iOS,US,Amazon,2651478.3730711043
2021-06-10,iOS,US,Chartboost,698766.2112700179
2021-06-10,iOS,US,Unity,1383213.8056836606
2021-06-10,iOS,US,AdMob,3679319.947347335
2021-06-10,iOS,US,Facebook,3385276.177819362
2021-06-12,Android,UK,other,185783.20195030113
2021-06-12,Android,UK,IronSource,179788.49446808512
2021-06-12,Android,UK,AppLovin,200538.22714710352
2021-06-12,Android,UK,AdMob,353249.29918335343
2021-06-12,Android,UK,Chartboost,114878.06691114244
2021-06-12,Android,UK,Unity,205741.86123381872
2021-06-12,Android,UK,Facebook,411617.61541362986
2021-06-12,Android,AR,Unity,62815.543965048564
2021-06-12,Android,AR,Chartboost,39502.75994239864
2021-06-12,Android,AR,Amazon,596294.7374999999
2021-06-12,Android,AR,Facebook,92766.04568991775
2021-06-12,Android,AR,AdMob,45333.54928194298
2021-06-12,Android,AR,IronSource,116747.09179954445
2021-06-12,Android,AR,other,57803.69411057143
2021-06-12,Android,AR,AppLovin,157231.07136752133
2021-06-08,iOS,US,Unity,2318739.3917572754
2021-06-08,iOS,US,AdMob,5499710.564881609
2021-06-08,iOS,US,Facebook,3488117.910520222
2021-06-08,iOS,US,Chartboost,750953.9678139451
2021-06-08,iOS,US,Amazon,1512172.8729955754
2021-06-08,iOS,US,AppLovin,1728595.58467384
2021-06-08,iOS,US,IronSource,1199788.1492254678
2021-06-08,iOS,US,other,1018510.870281401
2021-06-08,iOS,UK,Facebook,214050.56232258052
2021-06-08,iOS,UK,AdMob,662164.7308016877
2021-06-08,iOS,UK,Chartboost,61263.34854721192
2021-06-08,iOS,UK,Unity,112224.81080361892
2021-06-08,iOS,UK,AppLovin,65077.83888950582
2021-06-08,iOS,UK,IronSource,109066.59851333623
2021-06-08,iOS,UK,other,51019.177477880665
2021-06-19,iOS,US,IronSource,1261538.040278195
2021-06-19,iOS,US,Amazon,1545938.2203292681
2021-06-19,iOS,US,Unity,1522164.231618389
2021-06-19,iOS,US,Facebook,4238682.2222132515
2021-06-19,iOS,US,Chartboost,691995.3229512693
2021-06-19,iOS,US,AdMob,2993748.0432855524
2021-06-19,iOS,US,other,1019514.6341467069
2021-06-19,iOS,US,AppLovin,1628150.547464099
2021-06-19,Android,AR,AdMob,43060.43489179377
2021-06-19,Android,AR,IronSource,101747.29425549226
2021-06-19,Android,AR,Unity,46093.187716380526
2021-06-19,Android,AR,Amazon,92816.88062937064
2021-06-19,Android,AR,Facebook,78241.38792975491
2021-06-19,Android,AR,other,54096.708402026044
2021-06-19,Android,AR,Chartboost,37549.268801650986
2021-06-19,Android,AR,AppLovin,187932.8383333333
2021-06-14,iOS,AR,Unity,9165.134193548383
2021-06-14,iOS,AR,AdMob,805.1960000000001
2021-06-14,iOS,AR,IronSource,15701.322
2021-06-14,iOS,AR,Facebook,2455.528277777777
2021-06-14,iOS,AR,AppLovin,5112.355555555555
2021-06-14,iOS,AR,Amazon,6671.624
2021-06-14,iOS,AR,Chartboost,2313.8790315789474
2021-06-14,iOS,AR,other,1097.0992465753425
2021-06-17,iOS,US,Unity,1378486.7869688077
2021-06-17,iOS,US,AdMob,2333585.8470489387
2021-06-17,iOS,US,other,824052.3822476191
2021-06-17,iOS,US,Facebook,3701440.730860806
2021-06-17,iOS,US,AppLovin,1371616.3064445648
2021-06-17,iOS,US,IronSource,1152513.779365728
2021-06-17,iOS,US,Amazon,1450930.137474804
2021-06-17,iOS,US,Chartboost,754281.4651146308
2021-06-17,Android,UK,AppLovin,166674.04367726456
2021-06-17,Android,UK,IronSource,150585.59082209115
2021-06-17,Android,UK,Unity,128555.27443677018
2021-06-17,Android,UK,other,136594.6348971568
2021-06-17,Android,UK,Chartboost,85361.31076923077
2021-06-17,Android,UK,AdMob,240929.3939021414
2021-06-17,Android,UK,Facebook,318889.5870997325
2021-06-14,Android,US,Facebook,3888761.185724523
2021-06-14,Android,US,Chartboost,756929.8985176189
2021-06-14,Android,US,IronSource,1487182.3291984191
2021-06-14,Android,US,Unity,2419832.338851234
2021-06-14,Android,US,AdMob,5546128.644995009
2021-06-14,Android,US,other,1578967.2901292143
2021-06-14,Android,US,Amazon,3009560.7892144923
2021-06-14,Android,US,AppLovin,2512848.512385657
2021-06-20,iOS,AR,AdMob,1680.66
2021-06-20,iOS,AR,IronSource,11181.9912
2021-06-20,iOS,AR,AppLovin,3278.934705882353
2021-06-20,iOS,AR,Facebook,3209.5310388059693
2021-06-20,iOS,AR,other,961.928629323308
2021-06-20,iOS,AR,Unity,8305.015789473686
2021-06-20,iOS,AR,Amazon,5018.6375
2021-06-20,iOS,AR,Chartboost,2523.8329074626863
2021-06-18,iOS,UK,AdMob,468266.2222707318
2021-06-18,iOS,UK,Chartboost,77863.93239938929
2021-06-18,iOS,UK,Facebook,306855.5928278775
2021-06-18,iOS,UK,other,63013.643725609756
2021-06-18,iOS,UK,Unity,149069.01146341464
2021-06-18,iOS,UK,AppLovin,88713.45487616099
2021-06-18,iOS,UK,IronSource,126050.97363934427
2021-06-17,iOS,UK,other,52885.70579459203
2021-06-17,iOS,UK,IronSource,129119.98580968282
2021-06-17,iOS,UK,AppLovin,97779.81731080088
2021-06-17,iOS,UK,AdMob,299500.20377358486
2021-06-17,iOS,UK,Facebook,194109.55569523328
2021-06-17,iOS,UK,Unity,119819.22189349672
2021-06-17,iOS,UK,Chartboost,64046.165314782615
2021-06-19,iOS,AR,IronSource,5972.259485294117
2021-06-19,iOS,AR,Unity,6890.947916666666
2021-06-19,iOS,AR,Amazon,952.6730769230768
2021-06-19,iOS,AR,AdMob,20449.58125
2021-06-19,iOS,AR,AppLovin,1567.0500000000006
2021-06-19,iOS,AR,other,892.476701183432
2021-06-19,iOS,AR,Facebook,2727.0394736842104
2021-06-19,iOS,AR,Chartboost,1405.0285344827587
2021-06-14,iOS,US,IronSource,1297258.8991735538
2021-06-14,iOS,US,AdMob,3073066.4468135587
2021-06-14,iOS,US,Facebook,2978448.3700686
2021-06-14,iOS,US,AppLovin,1471535.303913669
2021-06-14,iOS,US,Chartboost,697439.2698058523
2021-06-14,iOS,US,Amazon,1665601.5536609162
2021-06-14,iOS,US,Unity,1388110.6370330523
2021-06-14,iOS,US,other,834712.038052732
2021-06-20,iOS,US,AppLovin,1900880.387844061
2021-06-20,iOS,US,Chartboost,583705.6156963307
2021-06-20,iOS,US,IronSource,1675368.9368921008
2021-06-20,iOS,US,Unity,1816533.2251050225
2021-06-20,iOS,US,Facebook,4374775.206580468
2021-06-20,iOS,US,Amazon,1750646.5098730966
2021-06-20,iOS,US,AdMob,2566160.6530079995
2021-06-20,iOS,US,other,1262654.8884965554
2021-06-16,iOS,US,AdMob,2387921.659193254
2021-06-16,iOS,US,IronSource,1215652.9676922122
2021-06-16,iOS,US,AppLovin,1474422.4096983871
2021-06-16,iOS,US,Unity,1382413.7845621752
2021-06-16,iOS,US,Amazon,1797465.1322067538
2021-06-16,iOS,US,Chartboost,768838.2900344714
2021-06-16,iOS,US,other,847039.5722465684
2021-06-16,iOS,US,Facebook,3490346.360321092
2021-06-18,Android,AR,other,33022.8688564194
2021-06-18,Android,AR,Unity,39756.89472923909
2021-06-18,Android,AR,Chartboost,35394.66907870968
2021-06-18,Android,AR,Amazon,78657.53791666668
2021-06-18,Android,AR,AdMob,39822.707365806535
2021-06-18,Android,AR,Facebook,82686.30943956043
2021-06-18,Android,AR,IronSource,86696.4552631579
2021-06-18,Android,AR,AppLovin,158465.970982906
2021-06-16,Android,UK,Facebook,267466.04478730663
2021-06-16,Android,UK,Unity,116736.36279148936
2021-06-16,Android,UK,AdMob,195304.96901467626
2021-06-16,Android,UK,IronSource,132117.4976465234
2021-06-16,Android,UK,AppLovin,186725.93782857145
2021-06-16,Android,UK,Chartboost,72408.86120446352
2021-06-16,Android,UK,other,111846.7845767442
2021-06-20,Android,US,AdMob,8201135.36910619
2021-06-20,Android,US,AppLovin,2913683.8720209473
2021-06-20,Android,US,Chartboost,780257.3167619369
2021-06-20,Android,US,Unity,2975718.662778153
2021-06-20,Android,US,Facebook,6358474.3488329025
2021-06-20,Android,US,other,2222823.171547745
2021-06-20,Android,US,Amazon,3087920.9406175767
2021-06-20,Android,US,IronSource,2008070.4191160062
2021-06-19,Android,US,other,1967533.3745373385
2021-06-19,Android,US,Amazon,2896775.884651713
2021-06-19,Android,US,Unity,2793587.9199212473
2021-06-19,Android,US,Chartboost,750162.0368582556
2021-06-19,Android,US,IronSource,1748073.229098429
2021-06-19,Android,US,AppLovin,3183693.213707351
2021-06-19,Android,US,Facebook,5501288.681623199
2021-06-19,Android,US,AdMob,6819028.616760751
2021-06-18,Android,UK,other,144570.68108108104
2021-06-18,Android,UK,AdMob,299341.77798493556
2021-06-18,Android,UK,IronSource,133130.72801155233
2021-06-18,Android,UK,AppLovin,211665.48292682925
2021-06-18,Android,UK,Unity,156480.5058885542
2021-06-18,Android,UK,Facebook,339418.3513551816
2021-06-18,Android,UK,Chartboost,102017.45454545453
2021-06-14,Android,UK,Facebook,322692.6855071329
2021-06-14,Android,UK,other,136656.5950551231
2021-06-14,Android,UK,Chartboost,100638.24000000002
2021-06-14,Android,UK,Unity,156444.5527131265
2021-06-14,Android,UK,AdMob,287979.3323366525
2021-06-14,Android,UK,AppLovin,136821.1439675383
2021-06-14,Android,UK,IronSource,169051.98852459015
2021-06-19,iOS,UK,Unity,209319.2591493827
2021-06-19,iOS,UK,Chartboost,95834.86035541985
2021-06-19,iOS,UK,Facebook,429803.10848316
2021-06-19,iOS,UK,other,92232.66886529127
2021-06-19,iOS,UK,AppLovin,140006.016918429
2021-06-19,iOS,UK,AdMob,666130.8804682293
2021-06-19,iOS,UK,IronSource,192309.88417004046
2021-06-16,Android,AR,AdMob,37433.20849469082
2021-06-16,Android,AR,IronSource,74522.28275401071
2021-06-16,Android,AR,other,49576.80816220665
2021-06-16,Android,AR,Chartboost,41493.66442697466
2021-06-16,Android,AR,AppLovin,167513.34147424513
2021-06-16,Android,AR,Facebook,84050.41126833396
2021-06-16,Android,AR,Unity,42504.32160739687
2021-06-16,Android,AR,Amazon,123826.88499999998
2021-06-18,Android,US,other,1890792.046664641
2021-06-18,Android,US,AdMob,6881852.060276691
2021-06-18,Android,US,IronSource,1506488.8285551546
2021-06-18,Android,US,Chartboost,621736.8447324239
2021-06-18,Android,US,Facebook,5104257.251420456
2021-06-18,Android,US,AppLovin,2620520.0693788207
2021-06-18,Android,US,Unity,2322813.4728529416
2021-06-18,Android,US,Amazon,3179154.6900291354
2021-06-15,Android,US,Amazon,2928737.932651994
2021-06-15,Android,US,Unity,2323857.074081831
2021-06-15,Android,US,other,1655723.4474915392
2021-06-15,Android,US,Chartboost,703565.1735855391
2021-06-15,Android,US,AdMob,8581080.696989998
2021-06-15,Android,US,Facebook,3743468.3194389087
2021-06-15,Android,US,IronSource,1581835.931566355
2021-06-15,Android,US,AppLovin,2620997.8159454856
2021-06-15,Android,UK,Chartboost,75076.44964426878
2021-06-15,Android,UK,Unity,141830.54927746474
2021-06-15,Android,UK,AdMob,235621.41370073802
2021-06-15,Android,UK,Facebook,291691.9186787248
2021-06-15,Android,UK,other,134237.887872
2021-06-15,Android,UK,AppLovin,177810.6840403286
2021-06-15,Android,UK,IronSource,214128.7250223829
2021-06-17,Android,US,AppLovin,2566118.614655127
2021-06-17,Android,US,Facebook,4223490.9520426
2021-06-17,Android,US,IronSource,1539066.7289545352
2021-06-17,Android,US,AdMob,6011413.003370679
2021-06-17,Android,US,Chartboost,648850.110591604
2021-06-17,Android,US,Amazon,2653786.318068273
2021-06-17,Android,US,Unity,2468658.610630638
2021-06-17,Android,US,other,1584888.9429335943
2021-06-16,iOS,UK,IronSource,114044.18576563626
2021-06-16,iOS,UK,Facebook,186689.71275547025
2021-06-16,iOS,UK,other,57801.45854237287
2021-06-16,iOS,UK,AppLovin,75896.86178820545
2021-06-16,iOS,UK,Unity,132362.23559043065
2021-06-16,iOS,UK,Chartboost,69830.25610105263
2021-06-16,iOS,UK,AdMob,596050.4799790849
2021-06-15,Android,AR,other,44288.10971774517
2021-06-15,Android,AR,Amazon,56093.892
2021-06-15,Android,AR,AppLovin,164179.6300074627
2021-06-15,Android,AR,Chartboost,35369.097665688816
2021-06-15,Android,AR,Facebook,82489.2382894737
2021-06-15,Android,AR,IronSource,86503.35542553192
2021-06-15,Android,AR,AdMob,37642.237822312716
2021-06-15,Android,AR,Unity,37054.77363181622
2021-06-14,Android,AR,AppLovin,184225.92026490066
2021-06-14,Android,AR,AdMob,37982.35319161272
2021-06-14,Android,AR,IronSource,69503.57968562876
2021-06-14,Android,AR,Chartboost,38502.3389924127
2021-06-14,Android,AR,Amazon,93693.85852272727
2021-06-14,Android,AR,Unity,40089.7929025974
2021-06-14,Android,AR,other,51299.06340822785
2021-06-14,Android,AR,Facebook,84704.03384371028
2021-06-16,Android,US,Amazon,2857609.1480620317
2021-06-16,Android,US,Facebook,4018234.303042381
2021-06-16,Android,US,IronSource,1505271.2364308685
2021-06-16,Android,US,AdMob,6554786.467539975
2021-06-16,Android,US,AppLovin,2562146.8112278758
2021-06-16,Android,US,Chartboost,604247.1395810448
2021-06-16,Android,US,Unity,2343055.4197921343
2021-06-16,Android,US,other,1616738.361048092
2021-06-15,iOS,UK,Chartboost,34558.500557816384
2021-06-15,iOS,UK,IronSource,109869.69898662344
2021-06-15,iOS,UK,Unity,118493.39982286545
2021-06-15,iOS,UK,Facebook,189100.54098357703
2021-06-15,iOS,UK,other,67639.9796465721
2021-06-15,iOS,UK,AppLovin,87406.70402315486
2021-06-15,iOS,UK,AdMob,296041.97127071826
2021-06-15,iOS,US,Chartboost,616509.0194417476
2021-06-15,iOS,US,AppLovin,1501625.6638861469
2021-06-15,iOS,US,other,871576.4162692594
2021-06-15,iOS,US,AdMob,2754634.8991474626
2021-06-15,iOS,US,Unity,1330897.3444691317
2021-06-15,iOS,US,Facebook,3595678.5620816182
2021-06-15,iOS,US,IronSource,1269185.772196745
2021-06-15,iOS,US,Amazon,2188320.094513551
2021-06-19,Android,UK,Chartboost,133996.86194523133
2021-06-19,Android,UK,Facebook,420588.0269769231
2021-06-19,Android,UK,other,207270.5089384966
2021-06-19,Android,UK,IronSource,239768.3297432225
2021-06-19,Android,UK,AppLovin,218464.49488573358
2021-06-19,Android,UK,AdMob,374402.3241260689
2021-06-19,Android,UK,Unity,202019.7722278481
2021-06-18,iOS,US,Unity,1434951.7868708617
2021-06-18,iOS,US,AdMob,2538076.314053571
2021-06-18,iOS,US,IronSource,1177241.9693355802
2021-06-18,iOS,US,AppLovin,1452731.345
2021-06-18,iOS,US,Facebook,3487306.1856355593
2021-06-18,iOS,US,Amazon,2043469.0401517241
2021-06-18,iOS,US,other,859984.3649121019
2021-06-18,iOS,US,Chartboost,767452.7351464159
2021-06-20,iOS,UK,IronSource,211898.5322287969
2021-06-20,iOS,UK,AppLovin,135225.82602510462
2021-06-20,iOS,UK,AdMob,667953.2190361446
2021-06-20,iOS,UK,Unity,189592.45803669727
2021-06-20,iOS,UK,Facebook,344675.60642086953
2021-06-20,iOS,UK,Chartboost,128857.09630370367
2021-06-20,iOS,UK,other,113155.5453253012
2021-06-17,iOS,AR,AdMob,15693.598285714284
2021-06-17,iOS,AR,other,672.8842864321607
2021-06-17,iOS,AR,Facebook,1990.51244
2021-06-17,iOS,AR,IronSource,12628.782
2021-06-17,iOS,AR,Unity,15933.905
2021-06-17,iOS,AR,AppLovin,11868.012
2021-06-17,iOS,AR,Chartboost,1427.20452
2021-06-17,Android,AR,Unity,38400.27273991353
2021-06-17,Android,AR,Facebook,76742.10073539638
2021-06-17,Android,AR,AdMob,36247.05981076792
2021-06-17,Android,AR,other,29592.849737374097
2021-06-17,Android,AR,Chartboost,33601.817339999994
2021-06-17,Android,AR,AppLovin,123821.91879518073
2021-06-17,Android,AR,Amazon,183852.69341463415
2021-06-17,Android,AR,IronSource,71173.24668654174
2021-06-20,Android,UK,Facebook,636555.8476800001
2021-06-20,Android,UK,AdMob,442287.5925277532
2021-06-20,Android,UK,other,280323.6535478261
2021-06-20,Android,UK,Unity,243421.12285667963
2021-06-20,Android,UK,Chartboost,137570.60802568222
2021-06-20,Android,UK,IronSource,246223.9380636511
2021-06-20,Android,UK,AppLovin,266140.0398427826
2021-06-16,iOS,AR,AppLovin,2609.660454545455
2021-06-16,iOS,AR,IronSource,3607.67925
2021-06-16,iOS,AR,Chartboost,2484.974765853659
2021-06-16,iOS,AR,Facebook,3260.4545842105267
2021-06-16,iOS,AR,other,1016.7356074766354
2021-06-16,iOS,AR,Unity,22357.26675
2021-06-16,iOS,AR,AdMob,842.7281896551724
2021-06-15,iOS,AR,Facebook,3357.417
2021-06-15,iOS,AR,other,1023.2524737631185
2021-06-15,iOS,AR,Unity,5650.825
2021-06-15,iOS,AR,AppLovin,2507.525806451613
2021-06-15,iOS,AR,Amazon,2297.083333333333
2021-06-15,iOS,AR,Chartboost,1830.928555555555
2021-06-15,iOS,AR,AdMob,1633.2262500000006
2021-06-15,iOS,AR,IronSource,9635.765217391303
2021-06-18,iOS,AR,IronSource,5243.153333333333
2021-06-18,iOS,AR,Unity,15084.809999999998
2021-06-18,iOS,AR,Chartboost,1208.2352625
2021-06-18,iOS,AR,Facebook,2384.68928
2021-06-18,iOS,AR,AppLovin,2157.8810526315788
2021-06-18,iOS,AR,other,666.0169488549618
2021-06-18,iOS,AR,AdMob,14371.397333333334
2021-06-20,Android,AR,other,69930.44477474756
2021-06-20,Android,AR,IronSource,141424.2182698962
2021-06-20,Android,AR,AppLovin,171798.6211532125
2021-06-20,Android,AR,Chartboost,54232.41928
2021-06-20,Android,AR,Amazon,106859.21573770492
2021-06-20,Android,AR,Unity,50272.61256632225
2021-06-20,Android,AR,Facebook,105679.47135510773
2021-06-20,Android,AR,AdMob,52534.32105461394
2021-06-14,iOS,UK,Unity,142413.08788880598
2021-06-14,iOS,UK,Facebook,209892.60946913442
2021-06-14,iOS,UK,AppLovin,83943.68820246593
2021-06-14,iOS,UK,IronSource,136364.94634146342
2021-06-14,iOS,UK,Chartboost,73029.44179686799
2021-06-14,iOS,UK,AdMob,321364.2052631579
2021-06-14,iOS,UK,other,56895.36574028715
2021-06-25,iOS,UK,IronSource,145496.93807662235
2021-06-25,iOS,UK,AppLovin,108455.25906040268
2021-06-25,iOS,UK,AdMob,499985.96747701155
2021-06-25,iOS,UK,Unity,130179.66207662836
2021-06-25,iOS,UK,Facebook,314175.919371345
2021-06-25,iOS,UK,Chartboost,81548.72003018868
2021-06-25,iOS,UK,other,55739.859000000004
2021-06-23,Android,UK,Unity,130594.05432069412
2021-06-23,Android,UK,AppLovin,185234.9125
2021-06-23,Android,UK,IronSource,92375.05006954102
2021-06-23,Android,UK,Chartboost,65719.71952661716
2021-06-23,Android,UK,other,75146.96517311607
2021-06-23,Android,UK,AdMob,211840.6158319183
2021-06-23,Android,UK,Facebook,278199.7033203796
2021-06-21,iOS,US,Chartboost,547456.9515642023
2021-06-21,iOS,US,Unity,1509659.0642620088
2021-06-21,iOS,US,IronSource,1241402.403430652
2021-06-21,iOS,US,AppLovin,1903364.7571583225
2021-06-21,iOS,US,Amazon,1647851.6441761737
2021-06-21,iOS,US,AdMob,3284967.9033809393
2021-06-21,iOS,US,other,1315822.2679681252
2021-06-21,iOS,US,Facebook,4059161.1970729483
2021-06-25,Android,UK,AppLovin,225177.97056140352
2021-06-25,Android,UK,AdMob,568720.3883152175
2021-06-25,Android,UK,Chartboost,62977.610289387296
2021-06-25,Android,UK,Unity,150469.43184409852
2021-06-25,Android,UK,IronSource,140495.15416812082
2021-06-25,Android,UK,other,159491.54662565907
2021-06-25,Android,UK,Facebook,386970.10227449494
2021-06-27,Android,US,Amazon,2730476.046668968
2021-06-27,Android,US,other,1748729.482623936
2021-06-27,Android,US,Chartboost,999679.23
2021-06-27,Android,US,Unity,1255558.617347567
2021-06-27,Android,US,AppLovin,2423162.796142638
2021-06-27,Android,US,IronSource,1601937.276702346
2021-06-27,Android,US,Facebook,4049565.441237756
2021-06-27,Android,US,AdMob,8332325.174155769
2021-06-25,iOS,AR,AdMob,31861.1
2021-06-25,iOS,AR,Facebook,2284.936259541985
2021-06-25,iOS,AR,AppLovin,1234.4817073170732
2021-06-25,iOS,AR,IronSource,5138.0625
2021-06-25,iOS,AR,other,509.1444658944657
2021-06-25,iOS,AR,Amazon,1769.7115384615383
2021-06-25,iOS,AR,Unity,8093.417338709676
2021-06-25,iOS,AR,Chartboost,2087.6041666666665
2021-06-21,Android,UK,other,139055.20766960355
2021-06-21,Android,UK,Chartboost,97428.80051755102
2021-06-21,Android,UK,Unity,155094.32942682048
2021-06-21,Android,UK,AppLovin,155944.9040600375
2021-06-21,Android,UK,IronSource,127585.00059031876
2021-06-21,Android,UK,Facebook,328022.6184523759
2021-06-21,Android,UK,AdMob,248170.7916226789
2021-06-22,iOS,AR,IronSource,2684.3785714285714
2021-06-22,iOS,AR,AppLovin,5926.800000000001
2021-06-22,iOS,AR,Facebook,2737.1040000000007
2021-06-22,iOS,AR,AdMob,808.1999999999997
2021-06-22,iOS,AR,Unity,20346.114285714284
2021-06-22,iOS,AR,Chartboost,1123.7433846153847
2021-06-22,iOS,AR,other,652.4874272409778
2021-06-21,Android,AR,Chartboost,37242.02763913815
2021-06-21,Android,AR,Unity,43036.675801964826
2021-06-21,Android,AR,Amazon,76765.75714285715
2021-06-21,Android,AR,other,36794.884692759086
2021-06-21,Android,AR,AdMob,45839.21462543831
2021-06-21,Android,AR,Facebook,103134.34579887221
2021-06-21,Android,AR,AppLovin,154942.29182509505
2021-06-21,Android,AR,IronSource,73995.4829059829
2021-06-23,iOS,US,Chartboost,627362.006511843
2021-06-23,iOS,US,Amazon,1514983.1183332475
2021-06-23,iOS,US,Unity,1361698.909236584
2021-06-23,iOS,US,other,1010937.032979892
2021-06-23,iOS,US,AdMob,4264949.812730171
2021-06-23,iOS,US,Facebook,3730156.9217054327
2021-06-23,iOS,US,IronSource,1630952.3033018871
2021-06-23,iOS,US,AppLovin,1961743.8088829173
2021-06-26,Android,US,AppLovin,2446198.768034188
2021-06-26,Android,US,Facebook,4111561.957260274
2021-06-26,Android,US,Chartboost,1023545.0074684995
2021-06-26,Android,US,IronSource,1645433.8978450787
2021-06-26,Android,US,AdMob,7730439.779018547
2021-06-26,Android,US,Amazon,2959194.513427786
